rank,seed,adj_em,adj_o,adj_d,adj_t,luck,sos_em,sos_o,sos_d,ncsos_em,wins,losses,win_pct,home_win_pct,away_win_pct,power_six,n_champs,n_ffour,n_eeight,home_proxy,massey_rank,home,season,teamID
43.0,,17.37,114.1,96.7,68.0,-0.017,9.13,107.0,97.9,-5.55,17,9,0.6538461538461539,0.7058823529411765,0.5555555555555556,1,0,0,0,-0.4702041766461367,52.0,0,2021,1112
113.0,,7.66,107.2,99.5,72.8,0.026,12.03,108.7,96.6,8.73,11,14,0.44,0.4666666666666667,0.4,1,0,0,0,-0.4679935479672126,25.0,0,2021,1113
240.0,,-5.55,98.8,104.4,67.3,-0.04,-3.32,99.4,102.7,3.6,10,15,0.4,0.46153846153846156,0.3333333333333333,0,0,0,0,0.49584595704207834,150.0,0,2021,1114
,,,,,,,,,,,4,21,0.16,0.3333333333333333,0.10526315789473684,0,0,0,0,0.5960452808910783,354.0,0,2021,1115
18.0,3.0,22.96,112.2,89.2,73.1,0.056,11.19,108.2,97.0,-5.28,22,6,0.7857142857142857,0.8888888888888888,0.6,1,0,0,0,0.43883517745925693,59.0,0,2021,1116
251.0,,-6.57,99.7,106.3,67.9,-0.041,-4.16,98.9,103.1,7.84,8,13,0.38095238095238093,0.6,0.18181818181818182,0,0,0,0,0.6144821293112458,343.0,0,2021,1117
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2021,1118
189.0,,-0.84,99.4,100.2,68.4,0.048,-0.91,103.1,104.0,3.27,11,9,0.55,0.4,0.7,0,0,0,0,0.3469209852825492,332.0,0,2021,1119
64.0,,14.45,112.0,97.6,71.3,-0.044,13.98,108.8,94.8,5.41,13,14,0.48148148148148145,0.5714285714285714,0.38461538461538464,1,0,0,0,0.4865773035461066,66.0,0,2021,1120
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2021,1121
214.0,,-3.31,104.6,107.9,67.1,-0.071,-5.47,98.4,103.9,-2.01,12,13,0.48,0.46153846153846156,0.5,0,0,0,0,0.7575534989153445,127.0,0,2021,1122
137.0,,3.91,104.2,100.3,71.0,-0.049,5.08,106.4,101.3,3.96,10,13,0.43478260869565216,0.5833333333333334,0.2727272727272727,0,0,0,0,0.9463243369801775,182.0,0,2021,1123
4.0,1.0,30.93,124.0,93.0,68.4,0.05,9.57,106.4,96.9,-4.18,22,2,0.9166666666666666,0.9166666666666666,0.9166666666666666,1,0,0,0,0.1364494754145199,2.0,0,2021,1124
104.0,,9.22,110.2,101.0,71.1,0.05,-5.93,98.6,104.6,-6.18,25,4,0.8620689655172413,0.8461538461538461,0.875,0,0,0,0,0.7490393649073904,99.0,0,2021,1125
,,,,,,,,,,,0,0,,,,0,0,0,0,0.15980609335247808,301.0,0,2021,1126
322.0,,-13.48,97.8,111.3,66.3,-0.095,-4.12,98.3,102.4,-8.09,4,14,0.2222222222222222,0.1,0.375,0,0,0,0,0.3929121076613433,336.0,0,2021,1127
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2021,1128
60.0,2.0,14.99,109.8,94.8,69.4,-0.024,4.97,104.9,99.9,14.7,17,8,0.68,0.8333333333333334,0.5384615384615384,0,0,0,0,-0.5937142099459927,74.0,0,2021,1129
143.0,,3.23,105.7,102.4,71.1,-0.097,13.77,110.5,96.7,12.96,4,16,0.2,0.25,0.125,1,0,0,0,0.4462075403879915,145.0,0,2021,1130
253.0,,-6.61,101.2,107.8,65.9,0.008,-1.67,102.6,104.3,-99.0,7,11,0.3888888888888889,0.25,0.5,0,0,0,0,0.18671926879122147,162.0,0,2021,1131
121.0,,6.61,107.9,101.3,70.4,-0.018,4.44,105.8,101.4,1.83,13,11,0.5416666666666666,0.2727272727272727,0.7692307692307693,0,0,0,0,0.7404064089328194,176.0,0,2021,1132
140.0,,3.47,104.1,100.6,66.2,-0.086,5.61,105.3,99.7,5.98,10,16,0.38461538461538464,0.46153846153846156,0.3076923076923077,0,0,0,0,0.8184346340107895,250.0,0,2021,1133
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2021,1134
244.0,,-5.83,96.0,101.8,69.9,0.0,-99.0,0.0,200.0,-99.0,0,0,,,,0,0,0,0,0.20767352260412386,238.0,0,2021,1135
174.0,,1.15,104.4,103.2,73.6,-0.039,-7.55,98.2,105.8,4.57,14,6,0.7,0.9,0.5,0,0,0,0,0.40953584089090556,285.0,0,2021,1136
274.0,,-8.68,98.1,106.8,72.2,-0.018,-6.7,99.8,106.5,-99.0,5,7,0.4166666666666667,0.4,0.42857142857142855,0,0,0,0,0.8402033583948665,241.0,0,2021,1137
68.0,4.0,13.81,108.0,94.2,73.6,-0.08,3.35,105.8,102.5,2.58,15,8,0.6521739130434783,0.5833333333333334,0.7272727272727273,0,0,0,0,0.566631443154896,153.0,0,2021,1138
115.0,,7.35,103.5,96.1,64.9,0.069,14.67,109.9,95.2,-0.4,10,15,0.4,0.5714285714285714,0.18181818181818182,1,0,0,0,0.9024547268053444,34.0,0,2021,1139
24.0,6.0,22.37,113.8,91.4,68.0,0.045,10.28,107.8,97.5,8.69,19,6,0.76,0.6923076923076923,0.8333333333333334,0,0,0,0,-0.35116130919123023,64.0,0,2021,1140
275.0,,-8.73,101.1,109.8,72.4,-0.046,1.55,103.8,102.3,-6.43,5,15,0.25,0.3333333333333333,0.18181818181818182,0,0,0,0,0.3646897301904203,270.0,0,2021,1141
334.0,,-15.44,90.0,105.5,67.1,0.015,1.28,102.1,100.8,-1.13,3,20,0.13043478260869565,0.18181818181818182,0.08333333333333333,0,0,0,0,-0.7885519896063184,308.0,0,2021,1142
136.0,,4.03,104.0,100.0,65.1,-0.067,11.18,108.4,97.2,0.86,8,20,0.2857142857142857,0.4,0.15384615384615385,1,0,0,0,-1.0,126.0,0,2021,1143
208.0,,-2.84,103.6,106.5,64.2,0.064,-5.3,98.8,104.1,-2.23,15,10,0.6,0.7272727272727273,0.5,0,0,0,0,0.6054397776516944,275.0,0,2021,1144
250.0,,-6.08,99.8,105.9,70.9,0.058,-5.71,95.8,101.5,-99.0,7,6,0.5384615384615384,0.6,0.5,0,0,0,0,0.31944772630116125,242.0,0,2021,1145
332.0,,-15.14,97.8,113.0,71.1,-0.018,1.11,102.4,101.3,19.95,4,19,0.17391304347826086,0.375,0.06666666666666667,0,0,0,0,0.5004686716433266,259.0,0,2021,1146
,,,,,,,,,,,0,0,,,,0,0,0,0,0.31111614604191873,,0,2021,1147
339.0,,-16.91,93.6,110.5,70.6,0.003,-5.61,99.2,104.8,8.26,5,16,0.23809523809523808,0.3,0.18181818181818182,0,0,0,0,0.2817714410863136,352.0,0,2021,1148
337.0,,-16.65,90.6,107.2,69.9,-0.049,-3.34,100.6,104.0,1.43,2,18,0.1,0.0,0.2,0,0,0,0,0.4943984894487444,288.0,0,2021,1149
233.0,,-4.93,97.9,102.8,63.0,-0.032,0.67,102.2,101.5,-4.65,9,15,0.375,0.46153846153846156,0.2727272727272727,0,0,0,0,0.4910363678933325,110.0,0,2021,1150
156.0,,2.4,103.6,101.2,66.7,0.102,0.5,103.1,102.6,-3.78,16,8,0.6666666666666666,0.6363636363636364,0.6923076923076923,0,0,0,0,0.6355622263887926,141.0,0,2021,1151
356.0,,-27.97,89.0,116.9,67.8,-0.006,9.13,106.8,97.7,9.13,0,9,0.0,0.0,0.0,0,0,0,0,0.8043412685703206,356.0,0,2021,1152
116.0,,7.16,104.0,96.8,71.0,0.115,10.33,106.8,96.5,9.45,12,11,0.5217391304347826,0.45454545454545453,0.5833333333333334,0,0,0,0,0.4127002859018547,43.0,0,2021,1153
216.0,,-3.38,104.6,108.0,74.5,0.064,2.42,104.0,101.6,-10.59,9,12,0.42857142857142855,0.6363636363636364,0.2,0,0,0,0,0.36783311130728735,323.0,0,2021,1154
42.0,7.0,17.59,107.6,90.0,64.2,0.123,14.19,109.5,95.3,11.65,16,7,0.6956521739130435,0.8461538461538461,0.5,1,0,0,0,0.5457835890121007,48.0,0,2021,1155
151.0,15.0,2.8,101.5,98.7,66.3,0.19,-1.09,105.0,106.1,21.21,19,7,0.7307692307692307,0.8181818181818182,0.6666666666666666,0,0,0,0,0.7261126664486464,254.0,0,2021,1156
175.0,,1.06,100.9,99.9,70.9,-0.081,-6.37,98.6,105.0,-13.06,12,7,0.631578947368421,0.8,0.4444444444444444,0,0,0,0,0.5004686716433266,196.0,0,2021,1157
226.0,,-4.37,103.0,107.4,63.9,-0.03,-1.93,101.4,103.4,2.47,7,10,0.4117647058823529,0.46153846153846156,0.25,0,0,0,0,0.36783311130728735,224.0,0,2021,1158
84.0,14.0,11.65,111.6,99.9,72.5,0.05,-6.6,99.1,105.7,-99.0,14,1,0.9333333333333333,0.8888888888888888,1.0,0,0,0,0,0.4735792605979068,114.0,0,2021,1159
17.0,5.0,23.11,115.1,92.0,66.4,-0.033,10.78,107.8,97.0,1.99,22,8,0.7333333333333333,0.8461538461538461,0.6470588235294118,1,0,0,0,-0.7960507358995457,23.0,0,2021,1160
63.0,1.0,14.46,108.6,94.2,69.5,0.037,3.26,103.4,100.1,1.53,17,6,0.7391304347826086,0.8181818181818182,0.6666666666666666,0,0,0,0,0.01096321676988421,79.0,0,2021,1161
282.0,,-9.39,95.4,104.8,69.1,0.0,-99.0,0.0,200.0,-99.0,0,0,,,,0,0,0,0,0.38466748347767055,261.0,0,2021,1162
16.0,7.0,23.33,114.3,90.9,66.0,-0.066,12.6,107.9,95.3,-2.02,15,7,0.6818181818181818,0.6363636363636364,0.7272727272727273,1,0,0,0,0.2740577350534793,71.0,0,2021,1163
287.0,,-9.66,91.6,101.2,77.1,0.073,-2.46,101.5,103.9,7.3,9,13,0.4090909090909091,0.5555555555555556,0.3076923076923077,0,0,0,0,0.411831265246006,342.0,0,2021,1164
215.0,,-3.33,102.1,105.5,67.0,0.0,-99.0,0.0,200.0,-99.0,0,0,,,,0,0,0,0,0.4150934683294901,222.0,0,2021,1165
19.0,5.0,22.73,115.6,92.8,69.1,0.001,12.52,107.8,95.3,-1.4,20,8,0.7142857142857143,0.7333333333333333,0.6923076923076923,1,0,0,0,0.4725206648953192,9.0,0,2021,1166
,,,,,,,,,,,13,11,0.5416666666666666,0.6363636363636364,0.46153846153846156,0,0,0,0,-0.8099907129831092,214.0,0,2021,1167
259.0,,-7.45,101.7,109.1,72.1,-0.044,-1.57,101.4,102.9,-2.56,5,10,0.3333333333333333,0.4444444444444444,0.16666666666666666,0,0,0,0,-0.7885519896063184,303.0,0,2021,1168
273.0,,-8.67,101.5,110.2,70.4,0.059,-0.73,101.3,102.0,1.49,8,13,0.38095238095238093,0.25,0.5555555555555556,0,0,0,0,-0.8099907129831092,244.0,0,2021,1169
260.0,,-7.53,102.5,110.0,65.6,-0.03,-1.0,102.1,103.1,3.15,6,12,0.3333333333333333,0.42857142857142855,0.2727272727272727,0,0,0,0,-0.34668982254749436,221.0,0,2021,1170
276.0,,-8.83,95.6,104.4,66.8,0.0,-99.0,0.0,200.0,-99.0,0,0,,,,0,0,0,0,0.38466748347767055,277.0,0,2021,1171
57.0,2.0,15.41,114.9,99.5,62.9,-0.076,6.81,104.4,97.6,1.14,12,8,0.6,0.5,0.75,0,0,0,0,0.5165517649247817,33.0,0,2021,1172
79.0,4.0,12.25,109.1,96.9,66.2,0.006,8.14,105.0,96.9,3.97,14,9,0.6086956521739131,0.7272727272727273,0.5,0,0,0,0,0.8984304428359671,31.0,0,2021,1173
225.0,,-4.11,97.9,102.0,66.8,-0.069,-3.89,101.7,105.6,-1.92,6,8,0.42857142857142855,0.5555555555555556,0.2,0,0,0,0,0.3929121076613433,190.0,0,2021,1174
350.0,,-22.53,91.5,114.1,73.6,-0.064,-3.49,99.0,102.5,2.42,1,16,0.058823529411764705,0.14285714285714285,0.0,0,0,0,0,0.411831265246006,353.0,0,2021,1175
343.0,,-18.09,94.1,112.2,71.2,-0.105,-4.53,100.6,105.1,-6.44,1,19,0.05,0.09090909090909091,0.0,0,0,0,0,0.05716929888828548,314.0,0,2021,1176
133.0,,4.82,98.4,93.5,70.9,-0.048,13.52,109.0,95.5,-9.36,5,14,0.2631578947368421,0.18181818181818182,0.375,1,0,0,0,0.5164588677508811,93.0,0,2021,1177
147.0,,2.99,110.4,107.4,67.4,-0.051,-1.31,103.6,104.9,9.06,12,10,0.5454545454545454,0.5833333333333334,0.5,0,0,0,0,0.7503933952269757,290.0,0,2021,1178
53.0,11.0,16.07,114.6,98.6,66.8,0.095,2.18,102.9,100.7,-9.27,23,4,0.8518518518518519,0.8571428571428571,0.8461538461538461,0,0,0,0,0.5890250630634085,98.0,0,2021,1179
146.0,16.0,3.05,107.8,104.8,64.2,-0.043,-3.31,100.4,103.7,-5.56,12,7,0.631578947368421,0.6,0.6428571428571429,0,0,0,0,0.4408438087949319,236.0,0,2021,1180
33.0,,19.61,115.5,95.9,68.9,-0.109,12.47,109.0,96.5,5.5,13,12,0.52,0.5714285714285714,0.45454545454545453,1,0,0,0,0.9012810898350778,6.0,0,2021,1181
119.0,,6.99,102.6,95.7,69.2,0.007,7.04,105.1,98.1,2.08,9,9,0.5,0.5555555555555556,0.4444444444444444,0,0,0,0,0.4545969113309978,68.0,0,2021,1182
309.0,,-11.43,96.2,107.7,69.2,-0.004,-3.75,100.7,104.4,2.62,9,18,0.3333333333333333,0.4166666666666667,0.26666666666666666,0,0,0,0,0.7575534989153445,210.0,0,2021,1183
172.0,,1.25,101.8,100.5,75.1,0.085,-5.41,99.6,105.0,-8.14,20,7,0.7407407407407407,0.7272727272727273,0.75,0,0,0,0,0.4545969113309978,213.0,0,2021,1184
278.0,,-9.05,98.0,107.1,68.4,-0.039,6.01,107.1,101.1,18.74,3,12,0.2,0.3333333333333333,0.1111111111111111,0,0,0,0,0.7995278987226369,227.0,0,2021,1185
110.0,14.0,8.08,108.4,100.3,72.4,-0.081,-3.21,100.6,103.8,17.77,15,7,0.6818181818181818,0.75,0.6428571428571429,0,0,0,0,0.38945816913172737,149.0,0,2021,1186
165.0,,1.79,99.8,98.1,68.2,-0.016,5.33,103.9,98.5,-7.05,7,11,0.3888888888888889,0.46153846153846156,0.2,0,0,0,0,0.5457835890121007,132.0,0,2021,1187
320.0,,-13.04,93.3,106.4,68.5,0.008,-2.58,101.1,103.7,3.21,8,17,0.32,0.16666666666666666,0.46153846153846156,0,0,0,0,0.8043412685703206,333.0,0,2021,1188
199.0,,-2.18,97.5,99.7,66.8,0.014,-1.5,102.0,103.5,-4.33,9,9,0.5,0.5,0.5,0,0,0,0,0.3474799886254972,170.0,0,2021,1189
126.0,,5.68,103.8,98.1,65.7,-0.063,3.71,104.7,101.0,4.37,11,12,0.4782608695652174,0.46153846153846156,0.5,0,0,0,0,0.6355622263887926,158.0,0,2021,1190
203.0,,-2.54,106.4,108.9,62.3,0.011,3.73,103.2,99.5,-4.73,9,16,0.36,0.5714285714285714,0.09090909090909091,0,0,0,0,0.8463518550674463,320.0,0,2021,1191
290.0,,-9.93,101.8,111.7,71.0,0.017,-5.46,99.0,104.5,3.94,9,15,0.375,0.4,0.35714285714285715,0,0,0,0,0.31520254149384597,211.0,0,2021,1192
308.0,,-11.24,95.4,106.7,64.6,0.005,-5.5,96.7,102.2,-0.53,10,17,0.37037037037037035,0.3076923076923077,0.42857142857142855,0,0,0,0,0.3864265886834499,311.0,0,2021,1193
182.0,,0.29,102.4,102.1,68.4,-0.098,-1.98,100.8,102.8,-0.69,9,10,0.47368421052631576,0.5714285714285714,0.4166666666666667,0,0,0,0,-0.004594359359214817,199.0,0,2021,1194
288.0,,-9.76,93.8,103.6,70.9,0.072,-7.0,98.4,105.4,-5.38,8,8,0.5,0.5,0.5,0,0,0,0,0.7490393649073904,239.0,0,2021,1195
37.0,7.0,18.98,111.7,92.7,68.7,0.003,14.62,109.7,95.1,8.64,14,9,0.6086956521739131,0.6,0.6153846153846154,1,0,0,0,0.24779916063082585,25.0,0,2021,1196
280.0,,-9.17,90.9,100.1,68.7,-0.011,-6.51,98.3,104.8,12.15,8,12,0.4,0.6666666666666666,0.2857142857142857,0,0,0,0,0.47284472480427453,325.0,0,2021,1197
297.0,,-10.34,97.8,108.2,70.7,-0.09,-0.73,101.5,102.2,-7.9,5,17,0.22727272727272727,0.2727272727272727,0.18181818181818182,0,0,0,0,0.7227564859915653,189.0,0,2021,1198
15.0,4.0,23.5,117.1,93.6,70.6,-0.011,12.54,108.8,96.2,4.23,17,6,0.7391304347826086,0.8571428571428571,0.5555555555555556,1,0,0,0,0.32414335438192454,22.0,0,2021,1199
300.0,,-10.69,87.3,98.0,64.1,0.018,6.8,105.9,99.1,-99.0,2,12,0.14285714285714285,0.25,0.0,0,0,0,0,0.35657148937124006,252.0,0,2021,1200
187.0,,-0.45,100.6,101.0,66.1,0.065,4.99,104.5,99.5,-99.0,10,12,0.45454545454545453,0.45454545454545453,0.45454545454545453,0,0,0,0,-0.9052535242190223,139.0,0,2021,1201
92.0,,10.36,110.5,100.1,67.9,-0.086,2.42,104.0,101.6,2.51,13,9,0.5909090909090909,0.8,0.4166666666666667,0,0,0,0,0.5457835890121007,69.0,0,2021,1202
223.0,,-4.02,102.6,106.6,68.1,-0.094,0.92,99.8,98.9,-6.29,5,12,0.29411764705882354,0.3,0.2857142857142857,0,0,0,0,-0.8726260923856994,243.0,0,2021,1203
270.0,,-8.36,94.6,103.0,67.0,0.032,-3.51,100.3,103.8,-1.46,9,13,0.4090909090909091,0.5,0.3333333333333333,0,0,0,0,0.354304150208249,185.0,0,2021,1204
179.0,,0.66,105.2,104.5,67.0,-0.165,-3.85,100.2,104.0,12.58,11,15,0.4230769230769231,0.6363636363636364,0.26666666666666666,0,0,0,0,0.539456319289747,174.0,0,2021,1205
131.0,,4.99,102.0,97.0,68.4,0.046,3.6,104.5,100.9,-4.85,12,9,0.5714285714285714,0.5833333333333334,0.5555555555555556,0,0,0,0,0.4843807174632374,123.0,0,2021,1206
55.0,12.0,15.49,108.4,92.9,69.6,0.001,14.45,110.3,95.8,4.5,13,12,0.52,0.5384615384615384,0.5,1,0,0,0,0.4725206648953192,77.0,0,2021,1207
93.0,,10.11,108.5,98.4,73.5,0.048,11.94,107.5,95.5,-6.68,13,12,0.52,0.6470588235294118,0.25,1,0,0,0,0.475542523546328,96.0,0,2021,1208
153.0,,2.61,106.2,103.6,70.8,0.076,-1.93,101.2,103.1,4.58,14,6,0.7,0.7777777777777778,0.6363636363636364,0,0,0,0,0.5354936067030712,80.0,0,2021,1209
32.0,9.0,19.98,114.0,94.1,67.8,-0.005,12.25,108.7,96.5,-0.99,18,8,0.6923076923076923,0.7857142857142857,0.5833333333333334,1,0,0,0,0.32414335438192454,47.0,0,2021,1210
1.0,1.0,38.05,126.8,88.8,74.8,0.018,7.82,105.7,97.9,5.99,26,0,1.0,1.0,1.0,0,0,0,0,-0.692944054567368,1.0,0,2021,1211
323.0,,-13.57,92.2,105.8,70.1,0.036,-11.55,93.3,104.8,6.9,11,12,0.4782608695652174,0.5,0.46153846153846156,0,0,0,0,0.34396339851348323,330.0,0,2021,1212
108.0,15.0,8.41,104.2,95.8,65.5,-0.061,-4.01,100.3,104.3,0.68,14,6,0.7,0.5833333333333334,0.875,0,0,0,0,-0.4764785165833607,219.0,0,2021,1213
325.0,,-13.82,95.6,109.5,70.7,0.118,-7.37,98.5,105.8,-3.25,11,14,0.44,0.4166666666666667,0.46153846153846156,0,0,0,0,0.38876684132595596,324.0,0,2021,1214
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2021,1215
192.0,16.0,-1.3,98.2,99.5,66.7,0.078,-6.24,98.2,104.4,-0.13,15,8,0.6521739130434783,0.8333333333333334,0.45454545454545453,0,0,0,0,0.27706933180737126,300.0,0,2021,1216
180.0,,0.56,102.6,102.1,68.3,0.0,-99.0,0.0,200.0,-99.0,0,0,,,,0,0,0,0,0.18671926879122147,124.0,0,2021,1217
196.0,,-1.82,101.7,103.5,67.2,-0.02,-0.92,100.8,101.8,-99.0,9,10,0.47368421052631576,0.45454545454545453,0.5,0,0,0,0,-0.9084552361195015,217.0,0,2021,1218
281.0,,-9.31,96.9,106.2,66.4,-0.033,-4.73,99.7,104.4,0.29,9,15,0.375,0.5,0.2857142857142857,0,0,0,0,0.5253921192410841,327.0,0,2021,1219
188.0,,-0.56,106.6,107.2,68.4,0.052,-1.22,101.6,102.8,5.14,13,10,0.5652173913043478,0.6363636363636364,0.5,0,0,0,0,0.3474799886254972,152.0,0,2021,1220
295.0,,-10.25,98.1,108.4,69.5,-0.047,-1.98,102.1,104.1,-99.0,5,11,0.3125,0.2222222222222222,0.42857142857142855,0,0,0,0,0.18671926879122147,348.0,0,2021,1221
6.0,2.0,30.25,119.6,89.4,64.9,-0.009,6.57,103.7,97.1,1.63,23,3,0.8846153846153846,1.0,0.75,0,0,0,0,0.11861159772607166,10.0,0,2021,1222
341.0,,-17.79,92.8,110.6,72.9,-0.003,-3.78,100.1,103.8,10.28,5,19,0.20833333333333334,0.3,0.14285714285714285,0,0,0,0,-0.01891240633655955,349.0,0,2021,1223
314.0,,-12.18,99.0,111.1,69.9,0.102,-1.49,103.2,104.7,-1.49,1,3,0.25,0.25,,0,0,0,0,-0.8726260923856994,316.0,0,2021,1224
352.0,,-22.98,90.4,113.4,67.1,-0.021,-1.42,101.8,103.2,11.99,1,21,0.045454545454545456,0.09090909090909091,0.0,0,0,0,0,-0.7375012118490345,322.0,0,2021,1225
268.0,,-8.33,93.7,102.0,64.5,0.0,-4.21,100.0,104.2,3.77,8,11,0.42105263157894735,0.3333333333333333,0.5,0,0,0,0,0.38945816913172737,269.0,0,2021,1226
,,,,,,,,,,,9,13,0.4090909090909091,0.6363636363636364,0.18181818181818182,0,0,0,0,0.8389033380601072,229.0,0,2021,1227
3.0,1.0,32.04,119.7,87.6,70.7,0.03,18.88,112.6,93.7,9.95,23,6,0.7931034482758621,0.7857142857142857,0.8,1,0,0,0,0.8938390540259178,5.0,0,2021,1228
198.0,,-1.96,99.3,101.3,69.3,-0.112,5.15,105.2,100.1,2.22,6,18,0.25,0.18181818181818182,0.3076923076923077,0,0,0,0,0.8184346340107895,321.0,0,2021,1229
342.0,,-17.86,93.9,111.7,64.9,-0.049,-7.75,97.9,105.6,6.93,5,14,0.2631578947368421,0.2,0.3333333333333333,0,0,0,0,-0.06254653297755164,338.0,0,2021,1230
46.0,,17.24,110.0,92.8,66.2,-0.053,18.76,111.5,92.8,8.32,12,15,0.4444444444444444,0.42857142857142855,0.46153846153846156,1,0,0,0,0.9518938466154238,9.0,0,2021,1231
118.0,,7.01,103.3,96.2,67.2,0.079,6.32,105.5,99.1,9.22,14,10,0.5833333333333334,0.6666666666666666,0.5,0,0,0,0,0.932982790528485,133.0,0,2021,1232
181.0,15.0,0.39,101.1,100.7,68.3,0.038,-7.05,97.4,104.4,-0.41,12,5,0.7058823529411765,0.6666666666666666,0.7272727272727273,0,0,0,0,0.3111588139299313,223.0,0,2021,1233
5.0,2.0,30.33,124.2,93.9,70.0,-0.028,16.91,110.3,93.4,-5.43,21,8,0.7241379310344828,0.7777777777777778,0.6363636363636364,1,0,0,0,0.6861306949815813,3.0,0,2021,1234
178.0,,0.72,100.5,99.8,70.2,-0.12,16.42,110.9,94.5,2.92,2,22,0.08333333333333333,0.15384615384615385,0.0,1,0,0,0,0.5761155964903232,72.0,0,2021,1235
271.0,,-8.48,101.4,109.9,69.9,-0.025,-3.08,102.3,105.4,-20.0,8,15,0.34782608695652173,0.45454545454545453,0.25,0,0,0,0,0.6564613900171725,279.0,0,2021,1236
256.0,,-6.98,97.2,104.2,72.4,0.076,-1.89,102.2,104.1,-15.82,8,10,0.4444444444444444,0.4444444444444444,0.4444444444444444,0,0,0,0,0.6994365948432887,305.0,0,2021,1237
272.0,,-8.65,88.4,97.1,68.7,0.111,-13.45,93.1,106.5,12.35,12,6,0.6666666666666666,0.8571428571428571,0.5454545454545454,0,0,0,0,0.48727997344869145,276.0,0,2021,1238
301.0,,-10.77,93.9,104.6,67.9,0.05,-5.31,100.0,105.3,-5.25,9,13,0.4090909090909091,0.5,0.3333333333333333,0,0,0,0,0.16991298181294778,278.0,0,2021,1239
159.0,,2.21,105.7,103.5,66.1,0.017,-2.77,100.9,103.6,4.28,16,9,0.64,0.6363636363636364,0.6428571428571429,0,0,0,0,0.23520565246897196,292.0,0,2021,1240
171.0,,1.26,104.2,102.9,72.1,-0.048,-1.83,101.1,102.9,-0.38,10,7,0.5882352941176471,0.6363636363636364,0.5,0,0,0,0,0.522411308178543,283.0,0,2021,1241
22.0,3.0,22.46,110.3,87.9,68.3,0.042,14.71,110.0,95.3,10.14,19,9,0.6785714285714286,0.8,0.5384615384615384,1,0,0,0,0.5472418586023998,7.0,0,2021,1242
157.0,,2.29,99.8,97.5,65.8,0.026,13.08,109.4,96.3,-2.1,9,19,0.32142857142857145,0.3333333333333333,0.3,1,0,0,0,0.19133118139550453,60.0,0,2021,1243
336.0,,-16.5,88.0,104.5,69.7,-0.088,-2.38,102.5,104.9,8.65,2,19,0.09523809523809523,0.16666666666666666,0.0,0,0,0,0,0.5558964185709012,340.0,0,2021,1244
106.0,,8.84,106.7,97.9,70.0,0.023,4.6,106.8,102.2,8.66,14,8,0.6363636363636364,0.7272727272727273,0.5454545454545454,0,0,0,0,0.524780726212855,159.0,0,2021,1245
49.0,,16.66,108.9,92.2,68.4,-0.148,16.72,110.4,93.7,15.65,9,16,0.36,0.35714285714285715,0.36363636363636365,1,0,0,0,0.8354791050221455,20.0,0,2021,1246
194.0,,-1.54,102.8,104.3,68.8,-0.012,7.49,104.7,97.2,6.3,8,16,0.3333333333333333,0.5,0.21428571428571427,0,0,0,0,0.4408438087949319,180.0,0,2021,1247
257.0,,-7.02,103.8,110.8,68.9,0.062,-8.57,96.5,105.1,-99.0,9,6,0.6,0.6666666666666666,0.5,0,0,0,0,0.4544991532584629,216.0,0,2021,1248
310.0,,-11.61,93.4,105.0,67.8,0.009,-4.89,98.9,103.8,2.0,10,18,0.35714285714285715,0.4166666666666667,0.3125,0,0,0,0,0.6540633466909027,220.0,0,2021,1249
333.0,,-15.32,92.5,107.8,70.3,0.063,-5.56,100.9,106.5,-99.0,4,11,0.26666666666666666,0.16666666666666666,0.3333333333333333,0,0,0,0,0.48347713041710016,307.0,0,2021,1250
97.0,13.0,9.8,110.8,101.0,63.1,-0.013,-6.63,98.5,105.1,1.17,19,5,0.7916666666666666,0.8181818181818182,0.7692307692307693,0,0,0,0,0.5325965111170101,151.0,0,2021,1251
242.0,,-5.68,101.2,106.8,66.4,0.024,-4.44,99.7,104.2,2.66,11,12,0.4782608695652174,0.5454545454545454,0.4166666666666667,0,0,0,0,0.7490393649073904,173.0,0,2021,1252
252.0,,-6.61,97.7,104.3,74.1,-0.011,-0.81,101.5,102.3,3.55,6,12,0.3333333333333333,0.5,0.2,0,0,0,0,-0.8145351131063601,294.0,0,2021,1253
,,,,,,,,,,,9,9,0.5,0.6666666666666666,0.3333333333333333,0,0,0,0,0.3812119246485097,284.0,0,2021,1254
238.0,,-5.32,98.7,104.0,65.3,-0.025,-4.65,99.9,104.6,1.92,12,15,0.4444444444444444,0.6666666666666666,0.26666666666666666,0,0,0,0,0.5909775240148647,326.0,0,2021,1255
82.0,4.0,11.77,104.1,92.3,69.4,0.021,0.68,101.9,101.2,-9.28,20,7,0.7407407407407407,0.875,0.5454545454545454,0,0,0,0,0.34776840194446745,76.0,0,2021,1256
54.0,,15.53,108.5,93.0,66.0,0.118,13.4,109.8,96.4,7.4,13,7,0.65,0.75,0.5,1,0,0,0,0.47284472480427453,41.0,0,2021,1257
102.0,,9.51,108.0,98.5,66.3,0.033,7.23,104.9,97.6,5.68,13,9,0.5909090909090909,0.6666666666666666,0.5,0,0,0,0,-0.7960507358995457,146.0,0,2021,1258
